order_id,order_date,customer_id,store_id,product_id,qty,unit_price
SO-000571,2026-02-12,199,7,286,2,129.49
SO-000571,2026-02-12,199,7,193,1,273.49
SO-000572,2025-10-03,103,7,496,3,30.13
SO-000572,2025-10-03,103,7,234,6,253.0
SO-000573,2025-12-10,21,3,462,3,219.24
SO-000573,2025-12-10,21,3,497,3,213.57
SO-000574,2025-12-05,5,2,90,2,317.36
SO-000574,2025-12-05,5,2,125,5,130.73
SO-000574,2025-12-05,5,2,487,6,131.53
SO-000574,2025-12-05,5,2,45,4,70.9
SO-000574,2025-12-05,5,2,194,5,218.87
SO-000575,2025-11-14,118,4,138,2,148.19
SO-000575,2025-11-14,118,4,123,4,274.13
SO-000575,2025-11-14,118,4,215,6,85.25
SO-000576,2026-01-21,11,3,155,4,313.49
SO-000576,2026-01-21,11,3,434,5,281.67
SO-000577,2025-12-30,2,5,318,2,300.71
SO-000577,2025-12-30,2,5,107,2,50.36
SO-000577,2025-12-30,2,5,182,3,225.29
SO-000577,2025-12-30,2,5,146,5,209.79
SO-000578,2025-10-26,37,2,489,1,64.82
SO-000578,2025-10-26,37,2,344,3,22.82
SO-000579,2025-10-21,129,8,458,1,199.93
SO-000580,2025-12-29,187,7,491,4,128.27
SO-000581,2025-08-31,115,6,448,6,66.65
SO-000581,2025-08-31,115,6,478,2,162.15
SO-000581,2025-08-31,115,6,98,6,36.17
SO-000581,2025-08-31,115,6,223,4,316.87
SO-000581,2025-08-31,115,6,232,1,161.7
SO-000582,2025-12-09,58,1,270,1,186.78
SO-000583,2026-01-07,142,1,348,4,199.1
SO-000583,2026-01-07,142,1,347,5,271.09
SO-000583,2026-01-07,142,1,209,5,52.55
SO-000584,2025-11-25,14,7,185,1,221.33
SO-000584,2025-11-25,14,7,166,5,86.12
SO-000584,2025-11-25,14,7,294,3,109.81
SO-000584,2025-11-25,14,7,217,7,295.29
SO-000584,2025-11-25,14,7,373,5,265.87
SO-000585,2025-12-26,188,6,427,2,296.2
SO-000585,2025-12-26,188,6,497,5,220.42
SO-000586,2026-01-19,66,2,475,4,228.28
SO-000586,2026-01-19,66,2,487,2,58.32
SO-000587,2026-01-22,89,2,115,1,235.42
SO-000587,2026-01-22,89,2,473,6,235.77
SO-000587,2026-01-22,89,2,204,1,311.5
SO-000587,2026-01-22,89,2,170,2,25.41
SO-000588,2026-01-28,80,5,128,7,143.03
SO-000588,2026-01-28,80,5,310,2,152.06
SO-000588,2026-01-28,80,5,66,5,110.69
SO-000588,2026-01-28,80,5,461,3,84.13
SO-000589,2025-12-10,155,2,271,2,170.58
SO-000590,2025-09-17,65,4,111,2,101.76
SO-000591,2025-09-04,5,7,136,4,204.62
SO-000591,2025-09-04,5,7,351,6,155.87
SO-000591,2025-09-04,5,7,463,5,277.26
SO-000591,2025-09-04,5,7,409,1,264.22
SO-000591,2025-09-04,5,7,341,5,28.08
SO-000592,2025-09-17,141,1,323,6,209.43
SO-000592,2025-09-17,141,1,32,2,248.53
SO-000592,2025-09-17,141,1,65,3,249.24
SO-000593,2026-01-06,114,4,421,2,117.85
SO-000593,2026-01-06,114,4,271,2,197.63
SO-000594,2026-01-15,26,6,202,7,17.07
SO-000594,2026-01-15,26,6,35,4,276.83
SO-000595,2025-10-23,43,6,471,4,18.16
SO-000595,2025-10-23,43,6,15,2,64.37
SO-000596,2025-10-01,1,3,457,4,101.75
SO-000596,2025-10-01,1,3,141,5,241.27
SO-000596,2025-10-01,1,3,392,6,121.15
SO-000597,2025-12-14,135,5,337,5,157.31
SO-000598,2025-12-23,46,6,85,5,206.7
SO-000598,2025-12-23,46,6,255,5,186.57
SO-000598,2025-12-23,46,6,200,4,46.85
SO-000598,2025-12-23,46,6,185,4,10.92
SO-000598,2025-12-23,46,6,162,7,246.48
SO-000599,2025-12-21,105,1,126,3,102.08
SO-000599,2025-12-21,105,1,264,6,114.29
SO-000599,2025-12-21,105,1,190,1,160.14
SO-000600,2025-12-27,107,7,196,6,30.75
SO-000600,2025-12-27,107,7,232,4,304.39
SO-000600,2025-12-27,107,7,435,7,242.73
SO-000600,2025-12-27,107,7,393,2,72.21
SO-000601,2026-01-10,31,1,343,6,79.58
SO-000602,2025-11-17,25,6,375,5,191.67
SO-000602,2025-11-17,25,6,223,2,244.93
SO-000602,2025-11-17,25,6,130,2,196.91
SO-000602,2025-11-17,25,6,28,2,208.75
SO-000603,2025-10-10,199,2,165,2,233.13
SO-000604,2025-08-22,103,4,5,1,100.97
SO-000604,2025-08-22,103,4,52,5,143.65
SO-000604,2025-08-22,103,4,221,7,265.77
SO-000604,2025-08-22,103,4,356,3,290.12
SO-000604,2025-08-22,103,4,77,3,150.88
SO-000605,2025-12-29,84,7,11,1,21.84
SO-000605,2025-12-29,84,7,369,7,230.68
SO-000605,2025-12-29,84,7,155,7,270.21
SO-000605,2025-12-29,84,7,296,7,157.75
SO-000605,2025-12-29,84,7,69,3,161.12
SO-000606,2025-12-31,155,7,247,1,221.31
SO-000606,2025-12-31,155,7,353,6,189.23
SO-000606,2025-12-31,155,7,432,2,56.47
SO-000606,2025-12-31,155,7,77,5,29.32
SO-000606,2025-12-31,155,7,203,7,189.68
SO-000607,2025-08-21,122,6,453,7,212.02
SO-000608,2026-02-08,187,2,101,6,17.63
SO-000609,2025-08-28,168,3,189,5,251.64
SO-000609,2025-08-28,168,3,373,6,248.64
SO-000610,2026-01-13,162,3,238,4,58.91
SO-000611,2025-11-03,61,4,226,4,40.61
SO-000611,2025-11-03,61,4,285,1,130.84
SO-000612,2026-01-31,177,8,138,3,250.85
SO-000612,2026-01-31,177,8,434,3,215.96
SO-000612,2026-01-31,177,8,151,3,261.84
SO-000612,2026-01-31,177,8,496,5,118.06
SO-000613,2025-12-11,119,1,160,3,219.86
SO-000613,2025-12-11,119,1,201,6,235.61
SO-000613,2025-12-11,119,1,252,1,173.2
SO-000613,2025-12-11,119,1,346,7,139.45
SO-000613,2025-12-11,119,1,85,1,215.69
SO-000614,2025-12-04,139,8,434,4,205.56
SO-000614,2025-12-04,139,8,421,3,61.32
SO-000614,2025-12-04,139,8,404,2,160.65
SO-000615,2025-12-16,110,5,63,1,294.15
SO-000615,2025-12-16,110,5,159,6,197.79
SO-000616,2025-10-23,29,5,228,6,272.39
SO-000616,2025-10-23,29,5,196,7,164.65
SO-000616,2025-10-23,29,5,401,5,173.23
SO-000616,2025-10-23,29,5,13,4,79.0
SO-000617,2025-09-26,53,7,257,4,205.98
SO-000617,2025-09-26,53,7,423,2,120.07
SO-000617,2025-09-26,53,7,244,5,13.67
SO-000617,2025-09-26,53,7,352,2,265.95
SO-000618,2025-12-13,73,7,348,7,226.59
SO-000618,2025-12-13,73,7,230,6,85.56
SO-000619,2025-12-02,165,3,426,4,187.67
SO-000619,2025-12-02,165,3,419,3,49.0
SO-000619,2025-12-02,165,3,117,3,274.4
SO-000619,2025-12-02,165,3,453,3,89.32
SO-000619,2025-12-02,165,3,456,5,231.0
SO-000620,2025-08-20,90,3,165,4,260.8
SO-000620,2025-08-20,90,3,385,2,71.99
SO-000621,2025-11-11,67,8,2,1,154.3
SO-000621,2025-11-11,67,8,381,2,77.71
SO-000622,2025-11-05,105,8,327,6,244.5
SO-000622,2025-11-05,105,8,488,5,122.27
SO-000622,2025-11-05,105,8,444,5,152.99
SO-000622,2025-11-05,105,8,82,5,88.18
SO-000623,2025-10-17,19,5,250,1,28.17
SO-000623,2025-10-17,19,5,304,5,44.63
SO-000624,2026-01-06,102,3,121,3,182.99
SO-000624,2026-01-06,102,3,165,3,319.18
SO-000625,2026-01-22,5,2,426,7,44.54
SO-000625,2026-01-22,5,2,404,6,153.98
SO-000626,2025-12-19,82,6,361,3,86.79
SO-000627,2026-01-26,40,5,401,5,82.04
SO-000627,2026-01-26,40,5,161,3,36.67
SO-000627,2026-01-26,40,5,129,6,285.15
SO-000627,2026-01-26,40,5,396,3,141.75
SO-000627,2026-01-26,40,5,372,4,144.42
SO-000628,2025-09-01,93,5,289,2,222.97
SO-000628,2025-09-01,93,5,326,4,13.81
SO-000628,2025-09-01,93,5,426,1,283.73
SO-000629,2025-12-23,173,7,398,7,97.47
SO-000629,2025-12-23,173,7,405,5,52.78
SO-000629,2025-12-23,173,7,461,7,266.39
SO-000630,2025-09-21,121,3,60,2,112.22
SO-000631,2025-10-25,15,7,12,6,146.73
SO-000632,2025-10-06,185,1,87,4,110.52
SO-000632,2025-10-06,185,1,267,4,36.59
SO-000632,2025-10-06,185,1,115,3,231.06
SO-000632,2025-10-06,185,1,481,2,90.9
SO-000633,2026-02-01,19,3,269,4,244.86
SO-000634,2026-01-25,45,4,153,3,145.11
SO-000634,2026-01-25,45,4,293,3,155.17
SO-000634,2026-01-25,45,4,262,2,248.73
SO-000634,2026-01-25,45,4,74,5,172.23
SO-000634,2026-01-25,45,4,31,6,306.99
SO-000635,2025-11-07,188,3,249,4,289.96
SO-000635,2025-11-07,188,3,325,4,59.04
SO-000635,2025-11-07,188,3,384,5,128.15
SO-000635,2025-11-07,188,3,2,7,10.5
SO-000635,2025-11-07,188,3,491,4,311.05
SO-000636,2025-11-01,169,5,492,4,67.98
SO-000636,2025-11-01,169,5,423,3,26.27
SO-000637,2025-10-22,192,1,410,6,170.83
SO-000637,2025-10-22,192,1,380,5,181.09
SO-000637,2025-10-22,192,1,34,2,308.19
SO-000637,2025-10-22,192,1,395,5,175.39
SO-000637,2025-10-22,192,1,479,3,267.78
SO-000638,2025-12-03,149,6,32,2,197.95
SO-000638,2025-12-03,149,6,169,2,68.43
SO-000638,2025-12-03,149,6,229,1,246.97
SO-000639,2025-12-05,193,8,14,4,194.59
SO-000639,2025-12-05,193,8,358,1,61.02
SO-000639,2025-12-05,193,8,28,5,182.4
SO-000640,2025-12-06,196,3,136,2,245.38
SO-000640,2025-12-06,196,3,221,6,204.72
SO-000640,2025-12-06,196,3,443,3,299.45
SO-000640,2025-12-06,196,3,115,5,107.32
SO-000641,2026-02-15,52,6,159,4,186.29
SO-000641,2026-02-15,52,6,472,1,142.65
SO-000641,2026-02-15,52,6,320,5,286.37
SO-000642,2025-08-24,119,5,60,3,66.29
SO-000642,2025-08-24,119,5,130,3,172.06
SO-000642,2025-08-24,119,5,355,1,15.07
SO-000642,2025-08-24,119,5,209,4,140.98
SO-000642,2025-08-24,119,5,350,6,108.1
SO-000643,2026-01-24,112,4,67,5,284.13
SO-000643,2026-01-24,112,4,441,7,152.85
SO-000643,2026-01-24,112,4,271,5,69.45
SO-000643,2026-01-24,112,4,30,5,208.29
SO-000644,2026-02-01,147,1,141,2,235.6
SO-000644,2026-02-01,147,1,16,3,105.73
SO-000644,2026-02-01,147,1,143,2,269.52
SO-000645,2025-08-29,41,8,42,1,244.98
SO-000645,2025-08-29,41,8,24,4,256.35
SO-000645,2025-08-29,41,8,57,5,239.49
SO-000646,2025-10-29,47,7,155,3,90.25
SO-000646,2025-10-29,47,7,500,5,284.91
SO-000647,2025-08-27,6,1,180,7,299.42
SO-000647,2025-08-27,6,1,490,2,225.75
SO-000647,2025-08-27,6,1,224,5,293.75
SO-000647,2025-08-27,6,1,96,6,181.09
SO-000648,2026-02-05,143,8,364,3,60.43
SO-000648,2026-02-05,143,8,266,3,11.7
SO-000649,2025-10-19,136,6,253,7,246.31
SO-000649,2025-10-19,136,6,169,7,133.25
SO-000649,2025-10-19,136,6,400,4,45.54
SO-000650,2026-01-22,84,8,131,5,244.58
SO-000650,2026-01-22,84,8,348,1,230.9
SO-000650,2026-01-22,84,8,424,4,145.24
SO-000650,2026-01-22,84,8,388,1,236.38
SO-000650,2026-01-22,84,8,332,1,80.82
SO-000651,2025-10-03,119,8,237,7,96.79
SO-000651,2025-10-03,119,8,117,5,214.73
SO-000651,2025-10-03,119,8,240,4,307.77
SO-000651,2025-10-03,119,8,184,1,109.73
SO-000651,2025-10-03,119,8,114,4,19.12
SO-000652,2025-08-30,5,3,5,3,46.51
SO-000652,2025-08-30,5,3,9,7,199.08
SO-000653,2026-02-08,111,1,427,2,207.3
SO-000653,2026-02-08,111,1,42,4,84.95
SO-000654,2025-10-20,125,1,275,7,211.43
SO-000654,2025-10-20,125,1,285,1,44.06
SO-000655,2025-12-16,33,5,361,4,137.76
SO-000655,2025-12-16,33,5,383,2,191.77
SO-000655,2025-12-16,33,5,444,1,167.58
SO-000655,2025-12-16,33,5,252,2,171.13
SO-000656,2025-10-08,91,2,75,3,192.41
SO-000656,2025-10-08,91,2,369,7,30.33
SO-000656,2025-10-08,91,2,187,4,257.21
SO-000657,2025-11-17,22,8,416,2,47.81
SO-000658,2025-12-12,186,6,83,1,165.1
SO-000658,2025-12-12,186,6,49,4,93.26
SO-000658,2025-12-12,186,6,390,7,188.39
SO-000658,2025-12-12,186,6,247,4,83.96
SO-000658,2025-12-12,186,6,285,3,213.09
SO-000659,2025-09-27,46,7,436,4,202.76
SO-000659,2025-09-27,46,7,449,4,158.94
SO-000659,2025-09-27,46,7,464,4,67.65
SO-000660,2025-09-10,63,7,167,5,173.24
SO-000660,2025-09-10,63,7,156,6,90.52
SO-000661,2025-11-30,8,7,197,4,177.64
SO-000661,2025-11-30,8,7,96,5,144.09
SO-000661,2025-11-30,8,7,424,7,70.3
SO-000662,2025-09-21,188,4,420,5,113.06
SO-000662,2025-09-21,188,4,87,3,247.02
SO-000662,2025-09-21,188,4,220,5,89.89
SO-000663,2026-01-23,35,7,493,1,283.62
SO-000664,2025-09-16,44,1,452,3,131.29
SO-000664,2025-09-16,44,1,275,3,276.53
SO-000664,2025-09-16,44,1,288,4,291.84
SO-000665,2025-10-23,12,8,382,1,211.43
SO-000665,2025-10-23,12,8,139,6,19.49
SO-000666,2025-08-26,73,7,459,5,225.69
SO-000666,2025-08-26,73,7,259,3,142.66
SO-000666,2025-08-26,73,7,154,4,101.68
SO-000667,2025-10-08,34,1,7,7,259.63
SO-000667,2025-10-08,34,1,55,7,67.51
SO-000667,2025-10-08,34,1,56,7,281.73
SO-000668,2025-09-11,132,3,147,2,31.49
SO-000669,2025-09-03,27,4,371,4,40.23
SO-000669,2025-09-03,27,4,245,1,304.41
SO-000669,2025-09-03,27,4,450,7,261.23
SO-000669,2025-09-03,27,4,453,1,272.79
SO-000669,2025-09-03,27,4,45,1,183.09
SO-000670,2025-09-20,156,4,417,1,299.81
SO-000671,2025-10-18,108,7,13,2,207.86
SO-000672,2025-11-09,117,1,415,5,129.51
SO-000672,2025-11-09,117,1,485,7,282.55
SO-000673,2025-12-21,156,7,293,6,34.2
SO-000673,2025-12-21,156,7,458,5,318.61
SO-000673,2025-12-21,156,7,388,7,62.86
SO-000673,2025-12-21,156,7,152,4,76.64
SO-000673,2025-12-21,156,7,46,3,214.73
SO-000674,2025-10-16,59,1,490,2,53.48
SO-000674,2025-10-16,59,1,55,4,42.0
SO-000674,2025-10-16,59,1,95,1,33.65
SO-000674,2025-10-16,59,1,340,3,212.59
SO-000674,2025-10-16,59,1,129,4,114.02
SO-000675,2025-08-27,117,6,469,1,9.37
SO-000675,2025-08-27,117,6,182,1,209.5
SO-000675,2025-08-27,117,6,490,2,89.97
SO-000675,2025-08-27,117,6,313,6,267.89
SO-000676,2025-08-24,179,5,346,4,52.69
SO-000676,2025-08-24,179,5,169,3,300.56
SO-000677,2025-12-03,54,7,355,5,229.92
SO-000677,2025-12-03,54,7,35,7,245.18
SO-000677,2025-12-03,54,7,17,4,175.36
SO-000677,2025-12-03,54,7,223,1,74.93
SO-000678,2026-01-22,43,8,54,5,133.55
SO-000678,2026-01-22,43,8,248,4,165.4
SO-000678,2026-01-22,43,8,181,2,209.31
SO-000678,2026-01-22,43,8,347,1,302.68
SO-000679,2026-01-23,117,7,53,5,177.46
SO-000679,2026-01-23,117,7,97,1,10.8
SO-000679,2026-01-23,117,7,124,2,56.55
SO-000679,2026-01-23,117,7,224,5,95.54
SO-000680,2025-09-25,105,3,304,2,71.92
SO-000680,2025-09-25,105,3,272,7,251.3
SO-000680,2025-09-25,105,3,33,4,161.32
SO-000681,2026-01-24,81,2,420,1,12.78
SO-000681,2026-01-24,81,2,496,7,198.66
SO-000682,2026-01-17,200,4,462,1,272.49
SO-000682,2026-01-17,200,4,217,7,297.03
SO-000682,2026-01-17,200,4,174,7,293.44
SO-000682,2026-01-17,200,4,211,7,66.75
SO-000683,2025-12-26,189,7,275,6,168.02
SO-000683,2025-12-26,189,7,237,3,18.95
SO-000683,2025-12-26,189,7,182,4,289.72
SO-000683,2025-12-26,189,7,49,7,72.55
SO-000683,2025-12-26,189,7,220,3,207.05
SO-000684,2025-10-05,158,4,289,5,25.33
SO-000684,2025-10-05,158,4,300,5,119.68
SO-000684,2025-10-05,158,4,399,1,12.83
SO-000684,2025-10-05,158,4,178,5,250.62
SO-000685,2026-01-24,182,3,462,1,72.47
SO-000685,2026-01-24,182,3,420,4,306.78
SO-000685,2026-01-24,182,3,342,7,170.7
SO-000685,2026-01-24,182,3,111,3,69.71
SO-000686,2025-09-10,114,5,452,2,48.41
SO-000687,2025-10-21,129,3,48,1,185.37
SO-000687,2025-10-21,129,3,44,7,77.74
SO-000687,2025-10-21,129,3,20,4,106.91
SO-000687,2025-10-21,129,3,201,2,292.28
SO-000687,2025-10-21,129,3,85,4,137.95
SO-000688,2026-01-03,195,6,118,2,88.79
SO-000688,2026-01-03,195,6,465,4,299.85
SO-000688,2026-01-03,195,6,371,7,212.78
SO-000688,2026-01-03,195,6,319,7,164.42
SO-000688,2026-01-03,195,6,142,3,8.7
SO-000689,2025-12-05,166,7,128,1,318.23
SO-000689,2025-12-05,166,7,137,2,258.06
SO-000689,2025-12-05,166,7,266,2,266.43
SO-000689,2025-12-05,166,7,292,3,16.68
SO-000689,2025-12-05,166,7,111,6,139.14
SO-000690,2026-01-08,54,6,170,7,252.26
SO-000690,2026-01-08,54,6,332,4,188.97
SO-000690,2026-01-08,54,6,285,6,297.53
SO-000690,2026-01-08,54,6,167,2,89.63
SO-000690,2026-01-08,54,6,430,4,12.96
SO-000691,2025-12-19,111,3,11,2,185.76
SO-000691,2025-12-19,111,3,375,5,173.93
SO-000691,2025-12-19,111,3,202,1,316.64
SO-000692,2026-01-14,11,2,33,5,112.77
SO-000692,2026-01-14,11,2,425,6,219.86
SO-000693,2025-10-04,32,6,141,1,222.59
SO-000693,2025-10-04,32,6,221,1,272.85
SO-000694,2026-01-01,89,7,125,7,25.04
SO-000694,2026-01-01,89,7,423,2,18.15
SO-000694,2026-01-01,89,7,310,2,19.0
SO-000694,2026-01-01,89,7,130,3,186.29
SO-000695,2026-02-10,25,3,103,7,107.55
SO-000695,2026-02-10,25,3,166,4,188.1
SO-000696,2025-12-06,109,5,389,3,129.26
SO-000696,2025-12-06,109,5,221,3,93.28
SO-000696,2025-12-06,109,5,450,4,242.67
SO-000696,2025-12-06,109,5,162,2,114.74
SO-000696,2025-12-06,109,5,207,7,307.18
SO-000697,2025-10-04,59,5,350,4,24.42
SO-000697,2025-10-04,59,5,255,3,170.13
SO-000698,2025-09-14,70,1,396,6,295.0
SO-000698,2025-09-14,70,1,325,1,34.32
SO-000698,2025-09-14,70,1,280,4,288.81
SO-000698,2025-09-14,70,1,108,1,23.13
SO-000698,2025-09-14,70,1,61,5,241.74
SO-000699,2025-09-29,193,2,437,1,41.62
SO-000700,2026-01-01,197,8,445,4,277.32
SO-000700,2026-01-01,197,8,371,1,211.15
SO-000700,2026-01-01,197,8,351,3,52.83
SO-000701,2025-08-22,15,6,266,3,221.45
SO-000701,2025-08-22,15,6,102,1,248.9
SO-000702,2025-08-28,86,6,417,4,36.28
SO-000702,2025-08-28,86,6,172,6,64.68
SO-000702,2025-08-28,86,6,109,7,155.29
SO-000702,2025-08-28,86,6,216,1,263.77
SO-000702,2025-08-28,86,6,271,3,49.15
SO-000703,2025-10-11,189,3,408,3,89.12
SO-000703,2025-10-11,189,3,71,6,294.9
SO-000704,2025-09-08,108,7,155,3,313.04
SO-000705,2025-12-09,200,1,449,3,31.3
SO-000705,2025-12-09,200,1,309,3,100.1
SO-000705,2025-12-09,200,1,472,3,58.04
SO-000705,2025-12-09,200,1,87,3,97.51
SO-000706,2025-12-06,169,5,347,3,41.24
SO-000706,2025-12-06,169,5,138,2,129.92
SO-000706,2025-12-06,169,5,489,2,300.12
SO-000707,2025-11-14,174,6,493,5,294.51
SO-000708,2025-09-13,51,8,486,4,248.0
SO-000708,2025-09-13,51,8,58,2,100.94
SO-000708,2025-09-13,51,8,93,5,10.43
SO-000709,2025-10-16,13,4,242,7,81.79
SO-000709,2025-10-16,13,4,389,4,73.75
SO-000709,2025-10-16,13,4,279,7,232.53
SO-000709,2025-10-16,13,4,20,4,312.89
SO-000710,2025-11-16,62,3,259,6,89.4
SO-000710,2025-11-16,62,3,191,3,248.8
SO-000710,2025-11-16,62,3,441,1,196.63
SO-000711,2025-09-24,147,5,253,3,204.9
SO-000711,2025-09-24,147,5,386,7,128.07
SO-000711,2025-09-24,147,5,330,2,92.5
SO-000712,2025-08-27,140,4,104,7,299.16
SO-000712,2025-08-27,140,4,369,3,55.8
SO-000713,2025-10-18,197,4,100,4,58.89
SO-000713,2025-10-18,197,4,12,5,288.87
SO-000713,2025-10-18,197,4,133,5,194.84
SO-000713,2025-10-18,197,4,391,3,196.44
SO-000713,2025-10-18,197,4,181,4,212.91
SO-000714,2025-11-12,152,2,419,6,176.74
SO-000714,2025-11-12,152,2,292,3,310.04
SO-000714,2025-11-12,152,2,272,1,265.68
SO-000715,2026-01-31,138,3,98,3,317.81
SO-000715,2026-01-31,138,3,384,3,149.87
SO-000715,2026-01-31,138,3,186,6,287.26
SO-000715,2026-01-31,138,3,100,7,271.15
SO-000716,2026-02-05,191,8,331,1,241.69
SO-000716,2026-02-05,191,8,101,5,117.55
SO-000716,2026-02-05,191,8,491,2,296.02
SO-000716,2026-02-05,191,8,311,4,302.52
SO-000717,2025-10-10,135,7,207,6,92.89
SO-000717,2025-10-10,135,7,105,1,293.29
SO-000717,2025-10-10,135,7,478,3,105.59
SO-000718,2025-10-09,64,7,458,5,172.61
SO-000718,2025-10-09,64,7,237,5,199.52
SO-000718,2025-10-09,64,7,292,4,300.4
SO-000719,2025-09-19,80,6,195,4,74.25
SO-000720,2025-12-14,143,6,392,6,174.75
SO-000720,2025-12-14,143,6,301,7,158.14
SO-000720,2025-12-14,143,6,251,7,117.04
SO-000720,2025-12-14,143,6,130,5,306.68
SO-000721,2026-01-13,192,4,424,1,295.72
SO-000721,2026-01-13,192,4,186,4,75.34
SO-000722,2026-01-26,85,6,427,6,28.59
SO-000723,2025-10-25,32,8,380,1,319.17
SO-000723,2025-10-25,32,8,368,5,319.83
SO-000723,2025-10-25,32,8,31,1,194.33
SO-000724,2026-02-08,136,5,143,6,163.52
SO-000724,2026-02-08,136,5,55,3,303.39
SO-000724,2026-02-08,136,5,237,7,198.3
SO-000725,2026-01-16,15,8,416,2,40.91
SO-000725,2026-01-16,15,8,246,1,75.46
SO-000725,2026-01-16,15,8,196,6,210.63
SO-000725,2026-01-16,15,8,259,6,232.01
SO-000725,2026-01-16,15,8,376,7,22.95
SO-000726,2025-09-14,154,6,110,3,295.7
SO-000726,2025-09-14,154,6,459,3,229.63
SO-000726,2025-09-14,154,6,237,2,292.59
SO-000726,2025-09-14,154,6,489,5,268.5
SO-000727,2025-12-29,160,3,250,6,313.94
SO-000728,2025-08-21,98,1,70,6,255.11
SO-000728,2025-08-21,98,1,270,2,165.04
SO-000728,2025-08-21,98,1,107,6,196.73
SO-000728,2025-08-21,98,1,339,1,218.91
SO-000728,2025-08-21,98,1,327,2,39.75
SO-000729,2026-02-15,72,7,102,7,304.22
SO-000729,2026-02-15,72,7,337,2,56.15
SO-000729,2026-02-15,72,7,42,5,215.89
SO-000730,2025-10-09,143,5,274,5,56.76
SO-000730,2025-10-09,143,5,268,6,153.5
SO-000730,2025-10-09,143,5,194,7,156.19
SO-000730,2025-10-09,143,5,63,4,261.31
SO-000731,2025-11-06,50,5,488,5,210.08
SO-000731,2025-11-06,50,5,443,1,33.72
SO-000731,2025-11-06,50,5,291,6,281.34
SO-000731,2025-11-06,50,5,461,4,298.43
SO-000732,2025-12-03,93,4,152,6,8.25
SO-000732,2025-12-03,93,4,136,6,281.82
SO-000732,2025-12-03,93,4,42,2,209.92
SO-000733,2025-11-23,159,2,428,6,282.3
SO-000733,2025-11-23,159,2,298,2,59.58
SO-000733,2025-11-23,159,2,348,5,309.34
SO-000734,2025-09-21,90,2,225,6,311.08
SO-000734,2025-09-21,90,2,115,7,199.61
SO-000734,2025-09-21,90,2,24,5,251.26
SO-000734,2025-09-21,90,2,422,5,289.28
SO-000735,2025-09-19,33,6,453,5,242.45
SO-000736,2025-09-07,169,4,97,1,64.91
SO-000736,2025-09-07,169,4,197,7,111.15
SO-000736,2025-09-07,169,4,454,1,68.18
SO-000736,2025-09-07,169,4,15,3,290.07
SO-000736,2025-09-07,169,4,408,7,301.42
SO-000737,2025-12-29,111,8,428,5,60.1
SO-000738,2025-09-07,127,4,63,7,299.73
SO-000738,2025-09-07,127,4,317,6,83.78
SO-000738,2025-09-07,127,4,79,6,130.25
SO-000738,2025-09-07,127,4,180,7,196.01
SO-000739,2025-10-22,176,7,285,3,293.68
SO-000739,2025-10-22,176,7,480,4,271.8
SO-000739,2025-10-22,176,7,120,5,296.38
SO-000740,2025-09-10,28,3,130,3,84.37
SO-000740,2025-09-10,28,3,452,2,204.24
SO-000741,2025-09-13,164,1,94,5,275.51
SO-000741,2025-09-13,164,1,101,1,136.89
SO-000741,2025-09-13,164,1,11,3,205.02
SO-000741,2025-09-13,164,1,40,4,54.7
SO-000742,2025-11-06,43,7,74,6,117.0
SO-000742,2025-11-06,43,7,196,4,129.37
SO-000742,2025-11-06,43,7,377,2,310.94
SO-000743,2025-09-24,172,4,17,2,288.05
SO-000743,2025-09-24,172,4,313,5,101.25
SO-000743,2025-09-24,172,4,132,7,107.16
SO-000743,2025-09-24,172,4,215,3,308.35
SO-000743,2025-09-24,172,4,73,7,146.43
SO-000744,2025-12-01,124,5,387,3,92.21
SO-000744,2025-12-01,124,5,143,3,250.88
SO-000744,2025-12-01,124,5,136,6,104.43
SO-000744,2025-12-01,124,5,60,2,139.92
SO-000744,2025-12-01,124,5,388,5,277.16
SO-000745,2026-01-26,104,3,318,1,140.56
SO-000745,2026-01-26,104,3,100,3,75.25
SO-000745,2026-01-26,104,3,80,5,273.05
SO-000746,2025-10-23,26,8,51,7,186.82
SO-000746,2025-10-23,26,8,260,4,136.31
SO-000746,2025-10-23,26,8,32,3,313.46
SO-000746,2025-10-23,26,8,203,2,179.72
SO-000747,2025-10-30,29,2,107,6,136.13
SO-000747,2025-10-30,29,2,344,3,214.46
SO-000747,2025-10-30,29,2,394,1,124.28
SO-000747,2025-10-30,29,2,176,7,227.95
SO-000748,2025-08-20,47,4,158,7,35.19
SO-000748,2025-08-20,47,4,385,7,107.28
SO-000748,2025-08-20,47,4,223,1,217.4
SO-000749,2026-01-27,98,6,205,2,88.09
SO-000749,2026-01-27,98,6,57,4,27.97
SO-000750,2025-10-08,154,3,234,4,94.57
SO-000750,2025-10-08,154,3,458,1,71.14
SO-000750,2025-10-08,154,3,113,5,298.13
SO-000751,2026-01-19,54,8,11,1,57.33
SO-000751,2026-01-19,54,8,392,3,194.41
SO-000752,2025-11-23,172,3,93,6,251.83
SO-000752,2025-11-23,172,3,385,4,214.5
SO-000753,2026-02-03,4,5,380,4,170.56
SO-000753,2026-02-03,4,5,135,7,28.64
SO-000753,2026-02-03,4,5,77,6,99.41
SO-000754,2025-11-23,94,2,395,6,102.63
SO-000754,2025-11-23,94,2,5,5,176.78
SO-000754,2025-11-23,94,2,13,6,235.37
SO-000755,2025-12-14,77,1,274,4,260.02
